occurtime,power
2020-12-24_16:15:00,1.01
2020-12-24_16:20:00,146.72
2020-12-24_16:25:00,148.72
2020-12-24_16:30:00,144.48
2020-12-24_16:35:00,138.4
2020-12-24_16:40:00,135.76
2020-12-24_16:45:00,131.76
2020-12-24_16:50:00,129.84
2020-12-24_16:55:00,126.48
2020-12-24_17:00:00,123.6
2020-12-24_17:05:00,122.4
2020-12-24_17:10:00,123.44
2020-12-24_17:15:00,121.44
2020-12-24_17:20:00,120.24
2020-12-24_17:25:00,118.24
2020-12-24_17:30:00,0.0
2020-12-24_17:35:00,0.0
2020-12-24_17:40:00,0.0
2020-12-24_17:45:00,141.68
2020-12-24_17:50:00,125.2
2020-12-24_17:55:00,122.48
2020-12-24_18:00:00,121.36
2020-12-24_18:05:00,120.4
2020-12-24_18:10:00,0.0
2020-12-24_18:15:00,0.0
2020-12-24_18:20:00,0.0
2020-12-24_18:25:00,140.96
2020-12-24_18:30:00,123.12
2020-12-24_18:35:00,118.96
2020-12-24_18:40:00,118.8
2020-12-24_18:45:00,0.0
2020-12-24_18:50:00,0.0
2020-12-24_18:55:00,0.0
2020-12-24_19:00:00,0.0
2020-12-24_19:05:00,126.08
2020-12-24_19:10:00,122.88
2020-12-24_19:15:00,119.92
2020-12-24_19:20:00,118.16
2020-12-24_19:25:00,0.0
2020-12-24_19:30:00,0.0
2020-12-24_19:35:00,0.0
2020-12-24_19:40:00,125.76
2020-12-24_19:45:00,124.8
2020-12-24_19:50:00,123.12
2020-12-24_19:55:00,115.84
2020-12-24_20:00:00,0.0
2020-12-24_20:05:00,0.0
2020-12-24_20:10:00,0.0
2020-12-24_20:15:00,124.08
2020-12-24_20:20:00,122.64
2020-12-24_20:25:00,121.6
2020-12-24_20:30:00,0.0
2020-12-24_20:35:00,0.0
2020-12-24_20:40:00,0.0
2020-12-24_20:45:00,0.0
2020-12-24_20:50:00,124.08
2020-12-24_20:55:00,119.36
2020-12-24_21:00:00,119.6
2020-12-24_21:05:00,0.0
2020-12-24_21:10:00,0.0
2020-12-24_21:15:00,0.0
2020-12-24_21:20:00,0.0
2020-12-24_21:25:00,125.76
2020-12-24_21:30:00,120.72
2020-12-24_21:35:00,119.04
2020-12-24_21:40:00,0.0
2020-12-24_21:45:00,0.0
2020-12-24_21:50:00,0.0
2020-12-24_21:55:00,0.0
2020-12-24_22:00:00,129.28
2020-12-24_22:05:00,121.44
2020-12-24_22:10:00,117.92
2020-12-24_22:15:00,0.0
2020-12-24_22:20:00,0.0
2020-12-24_22:25:00,0.0
2020-12-24_22:30:00,0.0
2020-12-24_22:35:00,122.88
2020-12-24_22:40:00,124.8
2020-12-24_22:45:00,122.32
2020-12-24_22:50:00,0.0
2020-12-24_22:55:00,0.0
2020-12-24_23:00:00,0.0
2020-12-24_23:05:00,154.48
2020-12-24_23:10:00,123.36
2020-12-24_23:15:00,117.68
2020-12-24_23:20:00,116.16
2020-12-24_23:25:00,0.0
2020-12-24_23:30:00,0.0
2020-12-24_23:35:00,0.0
2020-12-24_23:40:00,127.2
2020-12-24_23:45:00,120.32
2020-12-24_23:50:00,118.16
2020-12-24_23:55:00,114.32
2020-12-25_00:00:00,0.0
2020-12-25_00:05:00,0.0
2020-12-25_00:10:00,0.0
2020-12-25_00:15:00,129.2
2020-12-25_00:20:00,128.24
2020-12-25_00:25:00,124.32
2020-12-25_00:30:00,121.36
2020-12-25_00:35:00,119.2
2020-12-25_00:40:00,0.0
2020-12-25_00:45:00,0.0
2020-12-25_00:50:00,0.0
2020-12-25_00:55:00,129.6
2020-12-25_01:00:00,124.4
2020-12-25_01:05:00,122.8
2020-12-25_01:10:00,119.84
2020-12-25_01:15:00,0.0
2020-12-25_01:20:00,0.0
2020-12-25_01:25:00,0.0
2020-12-25_01:30:00,130.08
2020-12-25_01:35:00,126.24
2020-12-25_01:40:00,124.24
2020-12-25_01:45:00,120.0
2020-12-25_01:50:00,0.0
2020-12-25_01:55:00,0.0
2020-12-25_02:00:00,0.0
2020-12-25_02:05:00,154.64
2020-12-25_02:10:00,128.48
2020-12-25_02:15:00,124.56
2020-12-25_02:20:00,121.44
2020-12-25_02:25:00,0.0
2020-12-25_02:30:00,0.0
2020-12-25_02:35:00,0.0
2020-12-25_02:40:00,0.0
2020-12-25_02:45:00,126.8
2020-12-25_02:50:00,119.6
2020-12-25_02:55:00,118.64
2020-12-25_03:00:00,0.0
2020-12-25_03:05:00,0.0
2020-12-25_03:10:00,0.0
2020-12-25_03:15:00,0.0
2020-12-25_03:20:00,123.68
2020-12-25_03:25:00,119.36
2020-12-25_03:30:00,118.32
2020-12-25_03:35:00,0.0
2020-12-25_03:40:00,0.0
2020-12-25_03:45:00,0.0
2020-12-25_03:50:00,0.0
2020-12-25_03:55:00,124.48
2020-12-25_03:55:00,124.48
2020-12-25_04:00:00,122.4
2020-12-25_04:05:00,118.72
2020-12-25_04:10:00,0.0
2020-12-25_04:15:00,0.0
2020-12-25_04:20:00,0.0
2020-12-25_04:25:00,153.92
2020-12-25_04:30:00,124.88
2020-12-25_04:35:00,118.96
2020-12-25_04:40:00,118.24
2020-12-25_04:45:00,0.0
2020-12-25_04:50:00,0.0
2020-12-25_04:55:00,0.0
2020-12-25_05:00:00,137.84
2020-12-25_05:05:00,122.24
2020-12-25_05:10:00,117.6
2020-12-25_05:15:00,117.2
2020-12-25_05:20:00,0.0
2020-12-25_05:25:00,0.0
2020-12-25_05:30:00,0.0
2020-12-25_05:35:00,125.44
2020-12-25_05:40:00,122.48
2020-12-25_05:45:00,121.04
2020-12-25_05:50:00,0.0
2020-12-25_05:55:00,0.0
2020-12-25_06:00:00,0.0
2020-12-25_06:05:00,0.0
2020-12-25_06:10:00,127.76
2020-12-25_06:15:00,124.16
2020-12-25_06:20:00,124.64
2020-12-25_06:25:00,0.0
2020-12-25_06:30:00,0.0
2020-12-25_06:35:00,0.0
2020-12-25_06:40:00,0.0
2020-12-25_06:45:00,128.24
2020-12-25_06:50:00,123.12
2020-12-25_06:55:00,120.48
2020-12-25_07:00:00,0.0
2020-12-25_07:05:00,0.0
2020-12-25_07:10:00,0.0
2020-12-25_07:15:00,0.0
2020-12-25_07:20:00,126.8
2020-12-25_07:25:00,120.64
2020-12-25_07:30:00,119.28
2020-12-25_07:35:00,0.0
2020-12-25_07:40:00,0.0
2020-12-25_07:45:00,0.0
2020-12-25_07:50:00,0.0
2020-12-25_07:55:00,126.64
2020-12-25_08:00:00,122.8
2020-12-25_08:05:00,120.32
2020-12-25_08:10:00,0.0
2020-12-25_08:15:00,0.0
2020-12-25_08:20:00,0.0
2020-12-25_08:25:00,143.36
2020-12-25_08:30:00,128.0
2020-12-25_08:35:00,124.08
2020-12-25_08:40:00,121.84
2020-12-25_08:45:00,0.0
2020-12-25_08:50:00,0.0
2020-12-25_08:55:00,0.0
2020-12-25_09:00:00,154.16
2020-12-25_09:05:00,129.76
2020-12-25_09:10:00,125.44
2020-12-25_09:15:00,121.28
2020-12-25_09:20:00,0.0
2020-12-25_09:25:00,0.0
2020-12-25_09:30:00,0.0
2020-12-25_09:35:00,0.0
2020-12-25_09:40:00,128.56
2020-12-25_09:45:00,124.96
2020-12-25_09:50:00,122.16
2020-12-25_09:55:00,0.0
2020-12-25_10:00:00,0.0
2020-12-25_10:05:00,0.0
2020-12-25_10:10:00,0.0
2020-12-25_10:15:00,129.2
2020-12-25_10:20:00,125.28
2020-12-25_10:25:00,122.4
2020-12-25_10:30:00,0.0
2020-12-25_10:35:00,0.0
2020-12-25_10:40:00,0.0
2020-12-25_10:45:00,0.0
2020-12-25_10:50:00,132.08
2020-12-25_10:55:00,126.4
2020-12-25_11:00:00,123.2
2020-12-25_11:05:00,0.0
2020-12-25_11:10:00,0.0
2020-12-25_11:15:00,0.0
2020-12-25_11:20:00,0.0
2020-12-25_11:25:00,127.68
2020-12-25_11:30:00,125.12
2020-12-25_11:35:00,122.72
2020-12-25_11:40:00,0.0
2020-12-25_11:45:00,0.0
2020-12-25_11:50:00,0.0
2020-12-25_11:55:00,0.0
2020-12-25_12:00:00,131.36
2020-12-25_12:05:00,124.96
2020-12-25_12:10:00,123.6
2020-12-25_12:15:00,0.0
2020-12-25_12:20:00,0.0
2020-12-25_12:25:00,0.0
2020-12-25_12:30:00,0.0
2020-12-25_12:35:00,131.12
2020-12-25_12:40:00,126.4
2020-12-25_12:45:00,124.72
2020-12-25_12:50:00,0.0
2020-12-25_12:55:00,0.0
2020-12-25_13:00:00,0.0
2020-12-25_13:05:00,0.0
2020-12-25_13:10:00,128.8
2020-12-25_13:15:00,125.44
2020-12-25_13:20:00,120.72
2020-12-25_13:25:00,0.0
2020-12-25_13:30:00,0.0
2020-12-25_13:35:00,0.0
2020-12-25_13:40:00,0.0
2020-12-25_13:45:00,123.84
2020-12-25_13:50:00,121.12
2020-12-25_13:55:00,119.92
2020-12-25_14:00:00,0.0
2020-12-25_14:05:00,0.0
2020-12-25_14:10:00,0.0
2020-12-25_14:15:00,0.0
2020-12-25_14:20:00,126.96
2020-12-25_14:25:00,121.92
2020-12-25_14:30:00,117.36
2020-12-25_14:35:00,0.0
2020-12-25_14:40:00,0.0
2020-12-25_14:45:00,0.0
2020-12-25_14:50:00,0.0
2020-12-25_14:55:00,124.64
2020-12-25_15:00:00,119.12
2020-12-25_15:05:00,116.4
2020-12-25_15:10:00,0.0
2020-12-25_15:15:00,0.0
2020-12-25_15:20:00,0.0
2020-12-25_15:25:00,0.0
2020-12-25_15:30:00,126.08
2020-12-25_15:35:00,123.76
2020-12-25_15:40:00,120.24
2020-12-25_15:45:00,0.0
2020-12-25_15:50:00,0.0
2020-12-25_15:55:00,0.0
2020-12-25_16:00:00,0.0
2020-12-25_16:05:00,125.12
2020-12-25_16:10:00,120.96
2020-12-25_16:15:00,118.96
2020-12-25_16:20:00,0.0
2020-12-25_16:25:00,0.0
2020-12-25_16:30:00,0.0
2020-12-25_16:35:00,152.4
2020-12-25_16:40:00,127.2
2020-12-25_16:45:00,125.28
2020-12-25_16:50:00,118.32
2020-12-25_16:55:00,0.0
2020-12-25_17:00:00,0.0
2020-12-25_17:05:00,0.0
2020-12-25_17:10:00,143.68
2020-12-25_17:15:00,126.56
2020-12-25_17:20:00,122.88
2020-12-25_17:25:00,120.48
2020-12-25_17:30:00,0.0
2020-12-25_17:35:00,0.0
2020-12-25_17:40:00,0.0
2020-12-25_17:45:00,135.92
2020-12-25_17:50:00,124.24
2020-12-25_17:55:00,154.88
2020-12-25_18:00:00,161.6
2020-12-25_18:05:00,159.28
2020-12-25_18:10:00,158.72
2020-12-25_18:15:00,162.88
2020-12-25_18:20:00,164.08
2020-12-25_18:25:00,165.6
2020-12-25_18:30:00,1.06
2020-12-25_18:35:00,144.64
2020-12-25_18:40:00,147.76
2020-12-25_18:45:00,148.8
2020-12-25_18:50:00,142.88
2020-12-25_18:55:00,139.68
2020-12-25_19:05:00,132.32
2020-12-25_19:10:00,128.32
2020-12-25_19:15:00,128.48
2020-12-25_19:20:00,124.08
2020-12-25_19:25:00,124.48
2020-12-25_19:35:00,121.6
2020-12-25_19:40:00,123.28
2020-12-25_19:45:00,119.2
2020-12-25_19:50:00,120.24
2020-12-25_19:55:00,121.44
2020-12-25_20:00:00,118.4
2020-12-25_20:05:00,0.0
2020-12-25_20:10:00,0.0
2020-12-25_20:15:00,0.0
2020-12-25_20:20:00,0.0
2020-12-25_20:25:00,128.32
2020-12-25_20:30:00,127.84
2020-12-25_20:35:00,127.12
2020-12-25_20:40:00,122.32
2020-12-25_20:45:00,121.52
2020-12-25_20:50:00,121.68
2020-12-25_20:55:00,0.0
2020-12-25_21:00:00,0.0
2020-12-25_21:05:00,0.0
2020-12-25_21:10:00,124.4
2020-12-25_21:15:00,122.32
2020-12-25_21:20:00,121.12
2020-12-25_21:25:00,119.12
2020-12-25_21:30:00,0.0
2020-12-25_21:35:00,0.0
2020-12-25_21:40:00,0.0
2020-12-25_21:45:00,0.0
2020-12-25_21:50:00,130.96
2020-12-25_21:55:00,124.32
2020-12-25_22:00:00,122.08
2020-12-25_22:05:00,120.8
2020-12-25_22:10:00,0.0
2020-12-25_22:15:00,0.0
2020-12-25_22:20:00,0.0
2020-12-25_22:25:00,0.0
2020-12-25_22:30:00,130.8
2020-12-25_22:40:00,123.68
2020-12-25_22:45:00,120.96
2020-12-25_22:50:00,0.0
2020-12-25_22:55:00,0.0
2020-12-25_23:00:00,0.0
2020-12-25_23:05:00,139.92
2020-12-25_23:10:00,123.52
2020-12-25_23:15:00,119.36
2020-12-25_23:20:00,118.24
2020-12-25_23:25:00,0.0
2020-12-25_23:30:00,0.0
2020-12-25_23:35:00,0.0
2020-12-25_23:40:00,0.0
2020-12-25_23:45:00,125.36
2020-12-25_23:50:00,123.84
2020-12-25_23:55:00,120.96
2020-12-26_00:00:00,120.48
2020-12-26_00:05:00,0.0
2020-12-26_00:10:00,0.0
2020-12-26_00:15:00,0.0
2020-12-26_00:20:00,128.64
2020-12-26_00:25:00,124.16
2020-12-26_00:30:00,122.0
2020-12-26_00:35:00,117.76
2020-12-26_00:40:00,0.0
2020-12-26_00:45:00,0.0
2020-12-26_00:50:00,0.0
2020-12-26_00:55:00,132.32
2020-12-26_01:00:00,122.0
2020-12-26_01:05:00,119.84
2020-12-26_01:10:00,117.36
2020-12-26_01:15:00,0.0
2020-12-26_01:20:00,0.0
2020-12-26_01:25:00,0.0
2020-12-26_01:30:00,136.8
2020-12-26_01:35:00,125.92
2020-12-26_01:40:00,122.48
2020-12-26_01:45:00,123.68
2020-12-26_01:50:00,0.0
2020-12-26_01:55:00,0.0
2020-12-26_02:00:00,0.0
2020-12-26_02:05:00,143.36
2020-12-26_02:10:00,127.52
2020-12-26_02:15:00,121.92
2020-12-26_02:20:00,121.36
2020-12-26_02:25:00,0.0
2020-12-26_02:30:00,0.0
2020-12-26_02:35:00,0.0
2020-12-26_02:40:00,142.32
2020-12-26_02:45:00,127.76
2020-12-26_02:50:00,124.56
2020-12-26_02:55:00,120.64
2020-12-26_03:00:00,0.0
2020-12-26_03:05:00,0.0
2020-12-26_03:10:00,0.0
2020-12-26_03:15:00,127.6
2020-12-26_03:20:00,124.72
2020-12-26_03:25:00,122.56
2020-12-26_03:30:00,11.6
2020-12-26_03:35:00,0.0
2020-12-26_03:40:00,0.0
2020-12-26_03:45:00,145.6
2020-12-26_03:50:00,132.96
2020-12-26_03:55:00,128.24
2020-12-26_04:00:00,125.6
2020-12-26_04:05:00,0.0
2020-12-26_04:10:00,0.0
2020-12-26_04:15:00,0.0
2020-12-26_04:20:00,0.0
2020-12-26_04:25:00,134.32
2020-12-26_04:30:00,131.2
2020-12-26_04:35:00,128.88
2020-12-26_04:40:00,0.0
2020-12-26_04:45:00,0.0
2020-12-26_04:50:00,0.0
2020-12-26_04:55:00,0.0
2020-12-26_05:00:00,131.04
2020-12-26_05:05:00,123.92
2020-12-26_05:10:00,123.04
2020-12-26_05:15:00,0.0
2020-12-26_05:20:00,0.0
2020-12-26_05:25:00,0.0
2020-12-26_05:30:00,0.0
2020-12-26_05:35:00,127.68
2020-12-26_05:40:00,126.48
2020-12-26_05:45:00,123.6
2020-12-26_05:50:00,0.0
2020-12-26_05:55:00,0.0
2020-12-26_06:00:00,0.0
2020-12-26_06:05:00,0.0
2020-12-26_06:10:00,129.76
2020-12-26_06:15:00,129.52
2020-12-26_06:20:00,125.52
2020-12-26_06:25:00,122.16
2020-12-26_06:30:00,0.0
2020-12-26_06:35:00,0.0
2020-12-26_06:40:00,0.0
2020-12-26_06:45:00,0.0
2020-12-26_06:50:00,129.68
2020-12-26_06:55:00,125.04
2020-12-26_07:00:00,123.76
2020-12-26_07:05:00,0.0
2020-12-26_07:10:00,0.0
2020-12-26_07:15:00,0.0
2020-12-26_07:20:00,0.0
2020-12-26_07:25:00,128.96
2020-12-26_07:30:00,127.04
2020-12-26_07:35:00,124.8
2020-12-26_07:40:00,0.0
2020-12-26_07:45:00,0.0
2020-12-26_07:50:00,0.0
2020-12-26_07:55:00,0.0
2020-12-26_08:00:00,131.68
2020-12-26_08:05:00,126.64
2020-12-26_08:10:00,125.92
2020-12-26_08:15:00,0.0
2020-12-26_08:20:00,0.0
2020-12-26_08:25:00,0.0
2020-12-26_08:30:00,0.0
2020-12-26_08:35:00,130.72
2020-12-26_08:40:00,125.52
2020-12-26_08:45:00,122.24
2020-12-26_08:50:00,122.72
2020-12-26_08:55:00,0.0
2020-12-26_09:00:00,0.0
2020-12-26_09:05:00,0.0
2020-12-26_09:10:00,140.16
2020-12-26_09:15:00,130.24
2020-12-26_09:20:00,126.0
2020-12-26_09:25:00,122.16
2020-12-26_09:30:00,0.0
2020-12-26_09:35:00,0.0
2020-12-26_09:40:00,0.0
2020-12-26_09:45:00,0.0
2020-12-26_09:50:00,131.68
2020-12-26_09:55:00,126.0
2020-12-26_10:00:00,124.32
2020-12-26_10:05:00,0.0
2020-12-26_10:10:00,0.0
2020-12-26_10:15:00,0.0
2020-12-26_10:20:00,0.0
2020-12-26_10:25:00,130.72
2020-12-26_10:30:00,125.92
2020-12-26_10:35:00,123.84
2020-12-26_10:40:00,0.0
2020-12-26_10:45:00,0.0
2020-12-26_10:50:00,0.0
2020-12-26_10:55:00,0.0
2020-12-26_11:00:00,127.52
2020-12-26_11:05:00,126.32
2020-12-26_11:10:00,123.92
2020-12-26_11:15:00,0.0
2020-12-26_11:20:00,0.0
2020-12-26_11:25:00,0.0
2020-12-26_11:30:00,0.0
2020-12-26_11:35:00,128.96
2020-12-26_11:40:00,126.16
2020-12-26_11:45:00,124.72
2020-12-26_11:50:00,0.0
2020-12-26_11:55:00,0.0
2020-12-26_12:00:00,0.0
2020-12-26_12:05:00,0.0
2020-12-26_12:10:00,128.48
2020-12-26_12:15:00,125.92
2020-12-26_12:20:00,122.56
2020-12-26_12:25:00,0.0
2020-12-26_12:30:00,0.0
2020-12-26_12:35:00,0.0
2020-12-26_12:40:00,0.0
2020-12-26_12:45:00,129.84
2020-12-26_12:50:00,128.24
2020-12-26_12:55:00,123.92
2020-12-26_13:00:00,120.64
2020-12-26_13:05:00,0.0
2020-12-26_13:10:00,0.0
2020-12-26_13:15:00,0.0
2020-12-26_13:20:00,143.2
2020-12-26_13:25:00,130.88
2020-12-26_13:30:00,127.36
2020-12-26_13:35:00,123.36
2020-12-26_13:40:00,0.0
2020-12-26_13:45:00,0.0
2020-12-26_13:50:00,0.0
2020-12-26_13:55:00,0.0
2020-12-26_14:00:00,128.32
2020-12-26_14:05:00,124.56
2020-12-26_14:10:00,122.24
2020-12-26_14:15:00,0.0
2020-12-26_14:20:00,0.0
2020-12-26_14:25:00,0.0
2020-12-26_14:30:00,0.0
2020-12-26_14:35:00,129.92
2020-12-26_14:40:00,125.84
2020-12-26_14:45:00,122.08
2020-12-26_14:50:00,118.88
2020-12-26_14:55:00,0.0
2020-12-26_15:00:00,0.0
2020-12-26_15:05:00,0.0
2020-12-26_15:10:00,156.4
2020-12-26_15:15:00,128.56
2020-12-26_15:20:00,125.12
2020-12-26_15:25:00,122.72
2020-12-26_15:30:00,0.0
2020-12-26_15:35:00,0.0
2020-12-26_15:40:00,0.0
2020-12-26_15:45:00,0.0
2020-12-26_15:50:00,129.84
2020-12-26_15:55:00,125.44
2020-12-26_16:00:00,122.08
2020-12-26_16:05:00,0.0
2020-12-26_16:10:00,0.0
2020-12-26_16:15:00,0.0
2020-12-26_16:20:00,0.0
2020-12-26_16:25:00,128.64
2020-12-26_16:30:00,121.68
2020-12-26_16:35:00,118.64
2020-12-26_16:45:00,0.0
2020-12-26_16:50:00,0.0
2020-12-26_16:55:00,0.0
2020-12-26_17:00:00,0.0
2020-12-26_17:05:00,130.32
2020-12-26_17:10:00,126.96
2020-12-26_17:15:00,124.48
2020-12-26_17:20:00,121.44
2020-12-26_17:25:00,0.0
2020-12-26_17:30:00,0.0
2020-12-26_17:35:00,0.0
2020-12-26_17:40:00,0.0
2020-12-26_17:45:00,129.12
2020-12-26_17:50:00,125.68
2020-12-26_17:55:00,121.28
2020-12-26_18:00:00,118.64
2020-12-26_18:05:00,0.0
2020-12-26_18:10:00,0.0
2020-12-26_18:15:00,0.0
2020-12-26_18:20:00,138.8
2020-12-26_18:25:00,124.08
2020-12-26_18:30:00,120.16
2020-12-26_18:35:00,119.92
2020-12-26_18:40:00,170.8
2020-12-26_18:45:00,170.0
2020-12-26_18:50:00,169.52
2020-12-26_18:55:00,164.72
2020-12-26_19:00:00,166.08
2020-12-26_19:05:00,163.6
2020-12-26_19:10:00,161.04
2020-12-26_19:15:00,1.01
2020-12-26_19:20:00,142.64
2020-12-26_19:25:00,144.0
2020-12-26_19:30:00,144.16
2020-12-26_19:35:00,137.6
2020-12-26_19:40:00,130.4
2020-12-26_19:45:00,126.64
2020-12-26_19:50:00,125.52
2020-12-26_19:55:00,122.48
2020-12-26_20:00:00,121.2
2020-12-26_20:05:00,119.76
2020-12-26_20:10:00,119.6
2020-12-26_20:15:00,121.2
2020-12-26_20:20:00,119.52
2020-12-26_20:25:00,119.84
2020-12-26_20:35:00,116.48
2020-12-26_20:40:00,0.0
2020-12-26_20:45:00,0.0
2020-12-26_20:50:00,0.0
2020-12-26_20:55:00,0.0
2020-12-26_21:00:00,130.56
2020-12-26_21:05:00,126.56
2020-12-26_21:10:00,123.92
2020-12-26_21:15:00,122.16
2020-12-26_21:20:00,118.48
2020-12-26_21:25:00,0.0
2020-12-26_21:30:00,0.0
2020-12-26_21:35:00,0.0
2020-12-26_21:40:00,157.28
2020-12-26_21:45:00,125.28
2020-12-26_21:55:00,118.48
2020-12-26_22:00:00,0.0
2020-12-26_22:05:00,0.0
2020-12-26_22:10:00,0.0
2020-12-26_22:15:00,0.0
2020-12-26_22:20:00,129.12
2020-12-26_22:25:00,127.12
2020-12-26_22:30:00,122.8
2020-12-26_22:35:00,121.76
2020-12-26_22:40:00,0.0
2020-12-26_22:45:00,0.0
2020-12-26_22:50:00,0.0
2020-12-26_22:55:00,0.0
2020-12-26_23:00:00,128.88
2020-12-26_23:05:00,124.96
2020-12-26_23:10:00,127.44
2020-12-26_23:15:00,124.16
2020-12-26_23:20:00,124.88
2020-12-26_23:25:00,123.04
2020-12-26_23:30:00,0.0
2020-12-26_23:35:00,0.0
2020-12-26_23:40:00,0.0
2020-12-26_23:45:00,0.0
2020-12-26_23:50:00,129.6
2020-12-26_23:55:00,121.04
